Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,New Zealand,NZL,3854.36602798967,3763.81448313353,3808.47722060198,3967.87133979061,4055.20055248619,4053.69058637774,4131.23633440514,4258.75677676989,4162.86920052425,4307.93043206175,4430.22785597636,4407.61886354851,4337.38052424971,4197.59386174017,4239.64574923547,4095.14308522219,4047.31802322803,4054.49500449832,4082.72336729424,4073.23804211407,4225.09458248098,4177.02554744526,4357.80971393571,4360.30593638144,4559.89223229927,4444.72528668103
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Nicaragua,NIC,483.797755038177,502.066516573374,505.957137934321,486.938142479424,481.701932394912,485.596982923078,485.204081847857,498.770315479898,493.066392269695,492.078204141822,496.44586177742,493.374232270357,504.101677457328,508.826144844087,524.84401022566,526.127063686292,514.118579271543,515.528738089339,514.16849818401,510.158860998976,507.574863948119,518.110417362989,549.416918539092,580.485394198455,596.243886882272,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Niger,NER,..,..,..,..,..,..,..,..,..,..,129.649703037279,128.717982974744,128.831516828202,129.66904448962,130.659224087675,127.230078064705,125.685848761992,126.650763796067,127.691151241618,130.312546135919,135.356451414523,113.090507077487,127.908264654198,154.974301856519,150.013848639593,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Nigeria,NGA,697.613400348379,712.676170954979,722.401774091117,715.862628582674,681.111424520176,682.668584003635,694.180204041981,700.051789362169,687.507734605949,694.561338610059,703.636694461288,720.445682086054,725.009260780243,747.019201143928,748.746090963269,758.365094632618,744.941093309456,751.178401510887,753.249404239205,721.814484766373,756.347173237143,778.843700759174,798.630196203025,780.139999838967,763.631976621602,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,North Macedonia,MKD,1240.93490322749,1217.8154639889,1358.17905432756,1397.64156554242,1248.19006682636,1260.42782258634,1485.08502128485,1343.6275691414,1435.86737353862,1338.70333541791,1311.02864677399,1261.30606282816,1233.48160599104,1358.53885165572,1335.12343902524,1359.37761646151,1421.33146174431,1464.71623771561,1461.09950452592,1360.67034019175,1390.53266439405,1506.06252294948,1427.62349116174,1300.82073459094,1262.3864470407,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Norway,NOR,4966.8935768305,5105.10820483315,5159.64861896962,5459.62340830489,5315.24486967133,5391.41408116749,5202.04727507774,5475.18873901657,5684.78859356637,5913.30220916454,5826.07776899719,5954.04177146679,5501.11774400148,5933.21584146703,5769.32670718721,5802.71629019242,5833.77393455929,5862.21726072608,6752.7089818993,6484.11858531629,6934.5901990734,5649.69772392495,5906.14104846139,6415.99071427151,5595.65462490306,5817.63660265655
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Oman,OMN,2328.29643723709,3083.72461674292,2751.75454740265,2863.392474509,2811.09550790605,2767.63900362795,2803.87802494262,2998.07579646203,3016.59025589467,3122.27039377286,3337.30868930097,3345.45626463532,3457.60513059038,3604.65701045107,3601.49612535918,3944.40858361032,5979.02902945569,6660.35440873294,5690.1746770131,5499.19998219865,6154.47680271872,6771.19277489398,6767.62056575288,6490.21662476543,6040.60899966727,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Pakistan,PAK,398.519075904866,397.096478375508,411.337335037843,420.514732311364,425.876094468487,432.53636490103,442.436860072011,441.349083059624,438.242444098029,450.104494785237,450.057873352038,446.010985926535,440.251301072486,449.578088530325,470.989759741469,477.290873475852,485.94153415187,500.432050049072,481.02175214714,477.471130722583,473.849737283298,467.217543401409,462.677010633326,464.038358632391,460.234797222268,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Palau,PLW,4878.64762916722,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Panama,PAN,603.36300212024,640.550303235917,715.210364781359,710.729470105492,733.224644538462,728.879192661301,763.32327357918,777.422437194126,883.487231468014,853.577145365031,847.762024440918,942.650101241306,840.316614949631,825.580982272624,799.321334232185,875.121050670272,918.09659323766,882.516160321976,869.020682531503,942.207159949877,990.673368313006,1056.46862537883,1072.22146785254,1035.57899660456,1079.86896725848,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Paraguay,PRY,727.549151575206,731.873674107622,710.722751054214,720.068022955003,768.365789459021,821.797576349066,821.904144992913,873.929493207419,844.10980847282,788.69972082006,723.473338692264,722.048712301352,702.456560619903,704.003899887502,698.606363892884,679.845421504041,690.000810050854,704.970153008447,728.765052712448,728.395099783062,769.494175754879,769.787255272202,778.169222451036,758.901773135271,783.079724210496,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Peru,PER,441.034571701801,423.97001773081,404.347132458663,423.518733725473,430.570975097151,451.504866834903,456.483895175145,433.855577222504,448.404404042675,470.011016441912,461.893192215373,440.125995898771,438.114203153186,425.170134135236,466.067757296832,489.65233619505,471.445363285875,505.950400260445,526.396580501505,547.426557224403,643.065820568331,649.256237579157,692.953973844934,684.15409061608,790.217192157794,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Philippines,PHL,463.833795728131,451.781903417025,460.962358172354,449.732050549251,470.717551387846,481.797669978864,486.976656552209,501.070177378655,504.152091036409,506.296883888485,512.747110255437,480.604822672831,477.041282164926,468.547001732205,457.904979524272,450.078741981726,438.843548386638,432.264612140898,441.190209694587,413.211642311344,429.908697520549,425.517421792207,444.94956509667,453.060077382016,474.297877358082,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Poland,POL,2705.60874347842,2641.02944834274,2569.17533456851,2624.64884280888,2496.17270757601,2577.52968402797,2680.10207027325,2643.12353588621,2459.83453998878,2396.69212354978,2320.37671815161,2336.44583847825,2314.20257991789,2375.00613146542,2383.05567968255,2414.16178954549,2536.97804532817,2527.40841162879,2564.77564158133,2466.52404094266,2640.23891094855,2653.40365662369,2566.57431316009,2565.67045553603,2473.40688342692,2490.20641907427
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Portugal,PRT,1680.96239108472,1703.31643781497,1813.88584610048,1786.45194148329,1827.69667293031,2014.02049993936,1986.83697098901,2083.48767634945,2240.06731759899,2390.49473136561,2390.09793877451,2391.22819274704,2477.48974987694,2400.7659180705,2462.98505865349,2519.0049251047,2390.32461381023,2402.42639546147,2337.27138690704,2304.02667537956,2222.62969233243,2163.98211329133,2039.01189594444,2057.86133029622,2034.51262957571,2131.68188764014
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Qatar,QAT,13703.0893721734,14818.486805252,15243.1998708102,15624.7081134006,15511.1519581257,15871.2415423748,16547.8794559557,19006.4055024929,19348.687908159,19838.9066222136,18431.8950559355,19621.8724187496,21300.2069068825,20727.9579576056,22120.3715748924,19256.381901883,19155.721411034,18167.5962752188,15832.0889003352,14643.2303090728,14890.4417163571,15370.6256437662,17344.3791056221,17266.1319521659,17922.7329397633,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Romania,ROU,2683.17889511756,2231.80614190896,2052.96292702153,2003.71567717833,1892.68150656411,2053.94209291284,2109.77242852957,1989.99418195761,1823.4591784797,1613.78232683815,1614.2097675036,1663.73928755551,1755.13002556407,1832.27860745221,1803.46324224954,1810.32726327805,1884.54512082802,1904.0968861631,1928.96636093072,1712.52609612565,1730.08767626366,1777.10615416442,1741.7226064268,1595.98938994909,1591.66765909995,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Russian Federation,RUS,5941.58625640772,5870.23385736274,5356.50974005023,5059.864624912,4426.66819542613,4290.69346739168,4252.61161860894,4069.68729231577,3981.4994684392,4136.75114378464,4224.27719789841,4288.38263138853,4288.19385137335,4461.30531990288,4493.68721494055,4540.90815577671,4688.39102332011,4709.84488692751,4823.12599470293,4531.28646273085,4819.04078214698,5049.42663067025,5167.01035317865,5078.62634152433,4942.87551745531,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Samoa,WSM,265.575204388126,..,..,..,..,..,..,..,..,..,..,..,..,..,313.567388991545,317.147673972191,315.133019306044,318.600793206113,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sao Tome and Principe,STP,196.760596934795,..,..,..,..,..,..,..,..,..,..,..,..,..,247.175370925672,273.06441780126,272.140820504574,264.58208057727,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Saudi Arabia,SAU,3573.07362392689,4025.65682054415,4451.08791217757,4495.72534334559,4613.29679095796,4533.90282318265,4752.50618043806,4444.96783709832,4646.87849916273,4634.42812995818,4735.6573508616,4737.58175985804,5102.02082400743,5012.94436226883,5178.93013875347,5145.59965381522,5543.05852117962,5571.71067696656,6046.69764897141,6257.64840152213,6764.37648599394,6301.2723539264,6871.80493817447,6394.84405266807,6905.75610293808,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Senegal,SEN,224.066863071092,215.797158556977,222.652518818297,215.512182195664,208.122898905906,214.591462255488,214.282035813192,221.787786649629,228.755744415729,235.597710958684,244.735364319954,258.241046525624,255.920462082758,242.562254380723,253.120720719721,251.723967540105,245.887638562016,256.928163407797,261.104129124082,304.76209160797,302.192954365259,311.26303907016,300.324257791249,269.310541980291,279.21058960484,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Serbia,SRB,2598.79303981018,2201.63341160635,2020.15373460849,1714.97811426405,1565.28210301735,1808.66574509233,2175.79459355294,2299.90425855272,2302.98378182669,1686.92924951869,1826.35764771872,1994.46346758877,2119.78208027669,2223.78312087909,2424.40444439263,2159.57382899536,2300.73335349101,2248.15503566378,2289.99545864057,2070.2292793677,2141.0552050378,2237.46122357463,2020.39511454038,2080.97254489448,1859.42888765227,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Seychelles,SYC,540.808839397471,..,..,..,..,..,..,..,..,..,..,..,..,..,3103.97090027281,2751.69567211374,2872.34042553192,2410.82873707855,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Singapore,SGP,3782.72027598411,4167.36558489839,4588.84550645093,5487.60891524326,6460.481982119,5346.87556213552,5359.40980258828,5818.3490260108,5083.24962256949,4587.49349221959,4634.72585005488,5145.88575383542,5065.98450651947,6216.7391768206,7370.65287721784,5055.96631973373,5264.39865814355,4677.2043057151,5094.13571445693,4257.77627715925,5006.62099161429,5069.17179429009,4898.33046490716,4880.40607042352,5121.80431773157,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Slovak Republic,SVK,4024.66906716068,3606.58243725503,3410.72788470384,3334.79434511263,3260.63182395553,3315.0479886326,3364.25879444914,3361.88402224587,3256.50253148307,3271.41393100841,3292.60900547811,3456.70547347611,3483.8675061076,3468.78367297716,3416.24785007483,3504.475593484,3469.29139368411,3320.45472221116,3405.69296775209,3106.68616513497,3306.80554391156,3213.94976718959,3080.72503425285,3130.92657414675,2943.18916025009,3003.66421998152
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Slovenia,SVN,2857.56453058587,2778.95039033644,2584.33517088422,2715.3899141758,2827.91716073293,3049.38659371055,3180.2061521813,3310.40063324666,3253.80886129543,3242.4861765618,3224.3795014895,3381.11201469835,3424.45287862303,3463.52493043909,3571.1948651285,3645.83743652754,3648.98289274631,3632.56532558488,3836.62178501531,3496.22953528244,3579.07246130618,3567.98303620881,3424.04014468498,3330.99007598717,3236.23604496649,3174.87258490422
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Solomon Islands,SLB,170.945213649452,..,..,..,..,..,..,..,..,..,..,..,..,..,126.488695618039,123.42578918024,122.641234893302,130.04641031268,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,South Africa,ZAF,2471.59798795174,2518.11797518224,2290.66672438194,2395.3814362759,2420.08323180873,2498.89380568349,2504.90287744297,2527.93987995709,2471.476979442,2464.32380513721,2424.88156167532,2461.02636937471,2384.13708088505,2518.333170802,2716.29346093313,2678.55388866151,2625.79506197419,2775.61565397746,2950.1536687684,2852.0955608881,2768.09466878982,2716.65959800302,2636.61755341091,2602.74325751255,2695.41647891226,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.6697128147739,65.393302350663,66.3419954536682,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Spain,ESP,2317.47677393364,2397.71417285508,2430.37452290655,2318.98298890925,2436.01236214986,2537.0726801522,2489.34042171929,2634.64912802979,2756.21890670951,2877.98241384113,3003.76167204662,3060.88180946621,3107.86734112195,3157.22726404851,3238.50244729409,3251.39713269293,3194.08124621219,3180.03341956317,3026.33840815008,2757.69141158545,2742.87718222191,2689.68433721315,2683.36793480776,2512.10591924568,2464.6412905848,2571.34096211178
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sri Lanka,LKA,318.380138075225,319.324220852181,323.948186656448,337.945708027354,321.480858496214,329.176997619678,365.874265160975,377.043295129095,381.358950979765,405.08085286598,443.426452612344,425.634090588222,430.044681484814,451.61892894817,453.80685859342,460.509313180443,461.13677456487,466.707159806722,456.094340347751,449.526543781532,480.771860773832,512.674110616035,551.020709914321,487.378430896284,515.5110212725,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,St. Kitts and Nevis,KNA,536.533780427223,..,..,..,..,..,..,..,..,..,..,..,..,..,1640.65367096259,1686.16067617177,1669.02583821013,1737.52852268207,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,St. Lucia,LCA,405.156499058107,..,..,..,..,..,..,..,..,..,..,..,..,..,741.583032580215,752.675670217909,719.550613432015,763.545475694797,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,St. Vincent and the Grenadines,VCT,273.844497785717,..,..,..,..,..,..,..,..,..,..,..,..,..,608.227661456797,616.863387776898,644.549413920426,645.054276709855,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,395.658917444468,394.606278769602,394.639690101982,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,1339.18682476048,1417.08108289584,978.657398574948,1031.85035803729,1117.42221682061,1265.49220059224,1188.9105705216,1111.91143645793,1160.95814914082,1152.47948340034,1355.64307934216,1305.55311607188,1440.39966965175,1264.23957828959,1247.31147813577,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sweden,SWE,5514.55753031809,5650.54137715952,5369.37035673582,5334.16649834761,5660.27142343844,5702.16504271753,5825.09791315415,5672.00817719794,5769.69506406865,5661.49145946307,5360.14514699943,5680.28048687269,5802.110105168,5650.43804975291,5847.3441632658,5711.12728266633,5529.07795326361,5472.13539172977,5379.9591025113,4883.20048954053,5427.92504600599,5274.6436131771,5269.48599771372,5146.53358997598,4966.43592120964,5102.78557831232
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Switzerland,CHE,3627.6928112332,3637.19412033392,3613.28432938242,3490.88655449165,3494.44714922299,3421.65104058737,3473.20630386674,3525.89130114012,3557.99007623206,3547.37289002744,3480.59157184118,3673.29257271309,3553.74025721943,3542.06560266172,3530.5783446386,3488.21834810945,3619.15163869697,3410.81988267431,3499.79098222662,3481.85284518735,3347.6183556895,3205.32827089841,3202.83433712303,3304.11543776221,3059.93674902905,2960.07338939119
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Syrian Arab Republic,SYR,840.845509835917,889.723076164374,827.182496246681,808.219226554787,819.993238940377,843.333083312862,865.742447104006,913.932994871408,990.715333498167,960.832859528718,940.885870126882,944.775974035463,963.426077892693,949.885772290826,969.764118730131,1132.37926590323,1134.85257400891,1138.97261801766,1117.91044906131,1013.46881592661,1013.91684477058,943.507284506364,726.198127718076,594.181382470445,577.185686947281,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Tajikistan,TJK,1004.5300610506,938.91508953585,752.963837852436,579.998980926338,438.111082135813,385.976120635372,367.13632996118,360.536204586922,373.43638737045,365.766992648776,345.647383243615,335.648909798872,331.012606920293,331.424967213413,351.91985937777,344.673200751592,348.548165591852,365.133196048181,340.33978138484,289.528515077152,289.073084257314,283.493103614026,298.008783676102,322.736917149859,339.852145317856,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Tanzania,TZA,386.178299382495,381.197020608296,373.163773106958,370.556738874099,365.358764092447,371.747472565388,366.513967075723,361.165859222193,375.782462931878,390.218063089252,401.860135083904,413.439293179149,422.754227363696,427.321871213824,440.520536149944,448.450233964243,451.690389634663,454.644103570245,456.823519427464,456.356473862995,465.929495039352,478.235376621696,492.667049799138,495.429545310444,497.076730977945,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Thailand,THA,741.605591805932,795.840542601127,839.422521183288,877.755498140116,961.753550544287,1041.31142786199,1151.52432756486,1159.17265492415,1073.83282285003,1133.29190167139,1148.2495206476,1170.74441735146,1283.93313923765,1380.5015025128,1481.57259804282,1513.47003721051,1533.99542299965,1590.07584335497,1624.82922242665,1610.68336129961,1753.70259537655,1743.24060372181,1860.31757464555,1991.59361369452,1969.00171876363,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.6773513133647,58.2835494681626,58.0461850866561,58.8580382712333,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Togo,TGO,334.694111138666,334.930023153038,331.901553635985,326.588903149202,361.131685165519,370.598238502744,403.82932782684,385.834575544851,399.379507068188,442.476730214407,428.627882126601,415.944519845367,419.578216870363,431.985921387661,425.590085603517,422.649172078038,410.696561441501,415.008279058753,421.082384579727,498.43484910416,485.112849770286,475.017294721922,461.040298313784,461.104334738949,462.4909480909,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Tonga,TON,266.601773448758,..,..,..,..,..,..,..,..,..,..,..,..,..,568.760102975513,564.887765720232,560.438912158575,565.406849221591,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Trinidad and Tobago,TTO,4903.15252604994,4841.43639711237,5289.71935411096,5034.19544296632,5039.56399257315,4903.03380641046,5783.00805773771,5441.49135451261,6309.01446070564,7353.44041179398,7764.84213035048,8640.84263371793,9361.37433615223,10417.6925252365,10880.1106561157,12430.5284527135,13805.0133544609,14617.0418303781,14127.1664119327,14210.5501427025,15108.6528825499,14775.9767037027,14312.3926898604,14478.9347713674,14363.5159159741,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Tunisia,TUN,600.174024955547,581.295221311895,632.456107661826,602.852659615831,639.06062456428,636.062449002224,654.672538182477,666.053227828949,717.194801141594,733.329429137175,752.538793924817,787.339429438907,791.554991358238,807.175607074594,844.392247390488,822.658888778622,857.910146772727,877.150639425056,905.17822717761,870.045528589374,966.760236060404,913.570064085616,944.420495174611,950.674297730356,950.490730485688,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Turkey,TUR,977.663136366469,947.755284908496,961.930976706502,1004.13582113568,976.487731855026,1052.69835464129,1126.18062731708,1166.22748265404,1169.88032025475,1131.09106164767,1201.08591064727,1094.18460420522,1139.35199720342,1178.37968937894,1204.66665661855,1240.16527049597,1354.80700748042,1437.16342515077,1401.7755591974,1371.1303391567,1474.66818333428,1545.47893266453,1583.63441069816,1540.09824286944,1573.71589956985,1651.36145364344
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Turkmenistan,TKM,4755.07218169978,4011.46922095385,2662.35179211061,2616.7422419878,3233.10868114569,3253.80806926878,2789.90499017341,2750.01653228066,2838.13155109609,3320.76235940024,3294.76899816724,3321.9774925215,3431.5745861447,3788.40649065036,3915.20029867749,4032.95618643323,4082.79916317905,4594.92959238757,4587.45175775113,3970.28586923921,4459.24517019437,4769.80992774568,4847.75603181533,4883.1462579488,4893.40961610793,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Ukraine,UKR,4856.64200618985,4852.5001874982,4209.61079876664,3728.58372684901,3192.71498842481,3177.78249289497,2937.23576025602,2836.17984923292,2706.10485696338,2718.95569110601,2720.68821489939,2755.63864503189,2813.16144172695,3025.13553389062,3031.49788797543,3033.18232301927,2935.29005625528,2996.21041831262,2910.66159118335,2487.03460776811,2886.99199343651,2768.92497423647,2687.05603989284,2553.11382053341,2334.39642238377,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,United Arab Emirates,ARE,11170.2633732072,12124.9493457667,10890.4676380772,10820.0938826278,11355.4246562804,11463.2253870456,11511.7824007158,11558.5514056126,11223.9598551692,10870.447203235,10057.9350376604,12172.4239936852,11462.4757493797,10568.8275000727,10286.8206765522,9698.2879000049,8716.28969162144,8127.9450035809,8367.15153014597,7572.35443781093,7215.21889855284,7190.97033490384,7481.19387468009,7604.83968640702,7648.39988387457,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,United Kingdom,GBR,3597.05162065698,3707.95197072796,3684.72453526809,3713.18581904964,3732.52111417558,3728.96315226228,3879.82278596351,3760.71236505254,3787.10845175352,3784.07408782037,3785.75312644999,3784.92817441666,3685.86948742657,3731.60971819526,3694.47859531017,3686.35990480058,3598.81040619707,3441.64021918037,3361.98051693016,3145.58566208284,3230.61598357655,2972.15306452967,3042.85987103811,2987.7005887871,2777.31098667728,2764.51667133806
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,United States,USA,7671.7730657832,7631.46780588265,7677.40140109312,7709.49658932206,7757.83082249569,7763.75510556636,7844.46826581141,7828.58109639584,7803.69760452993,7923.22389263188,8056.86384994775,7827.88632537183,7843.34484914192,7794.23553026383,7881.57864206405,7846.49968849973,7697.65253500041,7758.16598577052,7488.08192070473,7056.78365282718,7161.55335526998,7030.55496056877,6873.04927088303,6907.04604045685,6962.54981699587,6806.19993946204
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Uruguay,URY,723.936286359568,779.513101677704,855.230238798097,792.2640111148,751.254783045223,797.696292599807,873.079567811723,880.862550012782,900.885218196121,978.291493501233,931.365927893061,815.3952836183,763.094851535159,759.094470326158,863.781945135235,890.226482425358,957.079161280098,950.114789559478,1243.37491441435,1232.98193616338,1216.64198376138,1311.48784749122,1372.40032033392,1357.83178278175,1386.02013742952,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Uzbekistan,UZB,2260.76694295466,2294.82412180221,2110.49554757798,2146.18311913226,2082.15288018948,1876.04059688391,1903.22217438105,1899.6137660033,2077.57423807742,2110.54876982846,2063.5853779249,2050.2191716621,2109.31946018989,2015.76730751555,1964.13209688239,1799.40317957733,1815.94978905741,1777.91476849784,1823.31182149816,1591.99107586594,1512.82150659608,1613.81009836602,1625.98814421737,1419.47776690297,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Vanuatu,VUT,159.060973030504,..,..,..,..,..,..,..,..,..,..,..,..,..,146.967329162727,143.347253944439,144.609786817185,159.473645840927,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Venezuela, RB",VEN,2016.41091517631,2057.52601334862,2249.821100948,2049.50392067793,2324.97455476248,2135.74075955388,2230.21270322729,2176.32670618984,2247.17913049512,2101.66605580888,2119.36275480371,2152.8230896495,2294.35390054217,2072.66340487791,2170.25322624956,2130.13838635522,2336.15369780941,2129.27856791843,2347.90181095326,2319.65370921896,2545.02734534602,2326.11782271266,2488.27347473639,2308.74182279888,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Vietnam,VNM,262.778968119808,260.79104794833,266.651492468323,283.649151259494,278.645290020866,292.151906527448,303.833021139839,322.889241980763,339.770450783844,345.589080684643,359.603314271487,379.546575589641,410.150453415329,426.610152291468,469.135571497144,492.072451332542,499.555931311641,532.48782237789,563.927960504068,609.276138593821,669.699921849681,662.557170566634,667.320004177613,660.334108209105,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
